Year,Category,Film,Film_ID,Nominee,Winner,TMDb_ID,Popularity,Vote_Count,Vote_Average,Genres,Director,IMDb_Rating
1998,Best Adapted Screenplay,Primary Colors,tt0119942,Elaine May,False,9440,10.568,314,6.293,,Mike Nichols,6.7
1940,Best Supporting Actress,Primrose Path,tt0032946,Marjorie Rambeau,False,80054,4.006,22,6.5,,Gregory La Cava,6.8
1949,Best Cinematography,Prince of Foxes,tt0041767,Leon Shamroy,False,44533,3.384,23,6.0,,Henry King,6.9
1981,Best Adapted Screenplay,Prince of the City,tt0082945,"Jay Presson Allen, Sidney Lumet",False,32047,8.808,158,7.0,,Sidney Lumet,7.4
1943,Best Original Screenplay,Princess O'Rourke,tt0036277,Norman Krasna,True,33039,1.967,19,6.4,,Norman Krasna,6.7
2013,Best Cinematography,Prisoners,tt1392214,Roger A. Deakins,False,146233,85.49,11921,8.1,,Denis Villeneuve,8.2
1980,Best Actress,Private Benjamin,tt0081375,Goldie Hawn,False,10765,10.805,382,5.94,,Howard Zieff,6.2
1980,Best Supporting Actress,Private Benjamin,tt0081375,Eileen Brennan,False,10765,10.805,382,5.94,,Howard Zieff,6.2
1980,Best Original Screenplay,Private Benjamin,tt0081375,"Nancy Meyers, Charles Shyer, Harvey Miller",False,10765,10.805,382,5.94,,Howard Zieff,6.2
1935,Best Actress,Private Worlds,tt0026893,Claudette Colbert,False,107876,1.508,7,5.9,,Gregory La Cava,6.4
1985,Best Actor,Prizzi's Honor,tt0089841,Jack Nicholson,False,2075,8.904,382,6.4,,John Huston,6.7
1985,Best Supporting Actor,Prizzi's Honor,tt0089841,William Hickey,False,2075,8.904,382,6.4,,John Huston,6.7
1985,Best Supporting Actress,Prizzi's Honor,tt0089841,Anjelica Huston,True,2075,8.904,382,6.4,,John Huston,6.7
1985,Best Director,Prizzi's Honor,tt0089841,John Huston,False,2075,8.904,382,6.4,,John Huston,6.7
1985,Best Picture,Prizzi's Honor,tt0089841,"John Foreman, Producer",False,2075,8.904,382,6.4,,John Huston,6.7
1985,Best Adapted Screenplay,Prizzi's Honor,tt0089841,"Richard Condon, Janet Roach",False,2075,8.904,382,6.4,,John Huston,6.7
2020,Best Actress,Promising Young Woman,tt9620292,Carey Mulligan,False,582014,24.309,3278,7.43,,Emerald Fennell,7.5
2020,Best Director,Promising Young Woman,tt9620292,Emerald Fennell,False,582014,24.309,3278,7.43,,Emerald Fennell,7.5
2020,Best Picture,Promising Young Woman,tt9620292,"Ben Browning, Ashley Fox, Emerald Fennell and Josey McNamara, Producers",False,582014,24.309,3278,7.43,,Emerald Fennell,7.5
2020,Best Original Screenplay,Promising Young Woman,tt9620292,Written by Emerald Fennell,True,582014,24.309,3278,7.43,,Emerald Fennell,7.5
1960,Best Supporting Actress,Psycho,tt0054215,Janet Leigh,False,539,45.715,10179,8.425,,Alfred Hitchcock,8.5
1960,Best Cinematography,Psycho,tt0054215,John L. Russell,False,539,45.715,10179,8.425,,Alfred Hitchcock,8.5
1960,Best Director,Psycho,tt0054215,Alfred Hitchcock,False,539,45.715,10179,8.425,,Alfred Hitchcock,8.5
1994,Best Actor,Pulp Fiction,tt0110912,John Travolta,False,680,120.342,28256,8.5,,Quentin Tarantino,8.9
1994,Best Supporting Actor,Pulp Fiction,tt0110912,Samuel L. Jackson,False,680,120.342,28256,8.5,,Quentin Tarantino,8.9
1994,Best Supporting Actress,Pulp Fiction,tt0110912,Uma Thurman,False,680,120.342,28256,8.5,,Quentin Tarantino,8.9
1994,Best Director,Pulp Fiction,tt0110912,Quentin Tarantino,False,680,120.342,28256,8.5,,Quentin Tarantino,8.9
1994,Best Picture,Pulp Fiction,tt0110912,"Lawrence Bender, Producer",False,680,120.342,28256,8.5,,Quentin Tarantino,8.9
1994,Best Original Screenplay,Pulp Fiction,tt0110912,Screenplay by Quentin Tarantino; Stories by Quentin Tarantino & Roger Avary,True,680,120.342,28256,8.5,,Quentin Tarantino,8.9
1938,Best Actor,Pygmalion,tt0030637,Leslie Howard,False,25016,7.4,138,7.0,,"Anthony Asquith, Leslie Howard",7.7
1938,Best Actress,Pygmalion,tt0030637,Wendy Hiller,False,25016,7.4,138,7.0,,"Anthony Asquith, Leslie Howard",7.7
1938,Best Picture,Pygmalion,tt0030637,Metro-Goldwyn-Mayer,False,25016,7.4,138,7.0,,"Anthony Asquith, Leslie Howard",7.7
1955,Best Cinematography,Queen Bee,tt0048527,Charles Lang,False,28296,5.273,31,6.5,,Ranald MacDougall,6.7
2000,Best Actor,Quills,tt0180073,Geoffrey Rush,False,10876,15.391,648,7.1,,Philip Kaufman,7.2
1994,Best Supporting Actor,Quiz Show,tt0110932,Paul Scofield,False,11450,12.375,909,7.3,,Robert Redford,7.5
1994,Best Director,Quiz Show,tt0110932,Robert Redford,False,11450,12.375,909,7.3,,Robert Redford,7.5
1994,Best Picture,Quiz Show,tt0110932,"Robert Redford, Michael Jacobs, Julian Krainin and Michael Nozik, Producers",False,11450,12.375,909,7.3,,Robert Redford,7.5
1994,Best Adapted Screenplay,Quiz Show,tt0110932,Paul Attanasio,False,11450,12.375,909,7.3,,Robert Redford,7.5
1951,Best Supporting Actor,Quo Vadis,tt0043949,Leo Genn,False,11620,15.645,412,7.087,,"Mervyn LeRoy, Anthony Mann",7.1
1951,Best Supporting Actor,Quo Vadis,tt0043949,Peter Ustinov,False,11620,15.645,412,7.087,,"Mervyn LeRoy, Anthony Mann",7.1
1951,Best Cinematography,Quo Vadis,tt0043949,"Robert Surtees, William V. Skall",False,11620,15.645,412,7.087,,"Mervyn LeRoy, Anthony Mann",7.1
1951,Best Picture,Quo Vadis,tt0043949,"Sam Zimbalist, Producer",False,11620,15.645,412,7.087,,"Mervyn LeRoy, Anthony Mann",7.1
2010,Best Actress,Rabbit Hole,tt0935075,Nicole Kidman,False,27585,11.151,605,6.7,,John Cameron Mitchell,7.0
2008,Best Actress,Rachel Getting Married,tt1084950,Anne Hathaway,False,14976,9.102,568,6.3,,Jonathan Demme,6.7
1968,Best Actress,"Rachel, Rachel",tt0063483,Joanne Woodward,False,42635,5.609,62,6.6,,Paul Newman,7.2
1968,Best Supporting Actress,"Rachel, Rachel",tt0063483,Estelle Parsons,False,42635,5.609,62,6.6,,Paul Newman,7.2
1968,Best Picture,"Rachel, Rachel",tt0063483,"Paul Newman, Producer",False,42635,5.609,62,6.6,,Paul Newman,7.2
1987,Best Original Screenplay,Radio Days,tt0093818,Woody Allen,False,30890,8.866,577,7.045,,Woody Allen,7.4
1981,Best Supporting Actor,Ragtime,tt0082970,"Howard E. Rollins, Jr.",False,25566,8.677,163,7.0,,Milos Forman,7.3
1981,Best Supporting Actress,Ragtime,tt0082970,Elizabeth McGovern,False,25566,8.677,163,7.0,,Milos Forman,7.3
1981,Best Cinematography,Ragtime,tt0082970,Miroslav Ondricek,False,25566,8.677,163,7.0,,Milos Forman,7.3
1981,Best Adapted Screenplay,Ragtime,tt0082970,Michael Weller,False,25566,8.677,163,7.0,,Milos Forman,7.3
1981,Best Cinematography,Raiders of the Lost Ark,tt0082971,Douglas Slocombe,False,85,1520.298,12567,7.9,,Steven Spielberg,8.4
1981,Best Director,Raiders of the Lost Ark,tt0082971,Steven Spielberg,False,85,1520.298,12567,7.9,,Steven Spielberg,8.4
1981,Best Picture,Raiders of the Lost Ark,tt0082971,"Frank Marshall, Producer",False,85,1520.298,12567,7.9,,Steven Spielberg,8.4
1988,Best Actor,Rain Man,tt0095953,Dustin Hoffman,True,380,29.176,6416,7.755,,Barry Levinson,8.0
1988,Best Cinematography,Rain Man,tt0095953,John Seale,False,380,29.176,6416,7.755,,Barry Levinson,8.0
1988,Best Director,Rain Man,tt0095953,Barry Levinson,True,380,29.176,6416,7.755,,Barry Levinson,8.0
1988,Best Picture,Rain Man,tt0095953,"Mark Johnson, Producer",True,380,29.176,6416,7.755,,Barry Levinson,8.0
1988,Best Original Screenplay,Rain Man,tt0095953,"Screenplay by Ronald Bass, Barry Morrow; Story by Barry Morrow",True,380,29.176,6416,7.755,,Barry Levinson,8.0
1957,Best Actress,Raintree County,tt0050882,Elizabeth Taylor,False,65488,5.091,54,6.4,,Edward Dmytryk,6.3
1991,Best Actress,Rambling Rose,tt0102753,Laura Dern,False,32221,6.368,74,6.17,,Martha Coolidge,6.6
1991,Best Supporting Actress,Rambling Rose,tt0102753,Diane Ladd,False,32221,6.368,74,6.17,,Martha Coolidge,6.6
1985,Best Cinematography,Ran,tt0089881,"Takao Saito, Masaharu Ueda, Asakazu Nakai",False,11645,24.677,1567,8.1,,Akira Kurosawa,8.2
1985,Best Director,Ran,tt0089881,Akira Kurosawa,False,11645,24.677,1567,8.1,,Akira Kurosawa,8.2
1942,Best Actor,Random Harvest,tt0035238,Ronald Colman,False,22387,9.28,102,7.3,,Mervyn LeRoy,7.9
1942,Best Supporting Actress,Random Harvest,tt0035238,Susan Peters,False,22387,9.28,102,7.3,,Mervyn LeRoy,7.9
1942,Best Director,Random Harvest,tt0035238,Mervyn LeRoy,False,22387,9.28,102,7.3,,Mervyn LeRoy,7.9
2007,Best Original Screenplay,Ratatouille,tt0382932,"Screenplay by Brad Bird; Story by Jan Pinkava, Jim Capobianco, Brad Bird",False,2062,143.77,17240,7.8,,"Brad Bird, Jan Pinkava",8.1
2004,Best Actor,Ray,tt0350258,Jamie Foxx,True,1677,18.529,2001,7.4,,Taylor Hackford,7.7
2004,Best Director,Ray,tt0350258,Taylor Hackford,False,1677,18.529,2001,7.4,,Taylor Hackford,7.7
2004,Best Picture,Ray,tt0350258,"Taylor Hackford, Stuart Benjamin and Howard Baldwin, Producers",False,1677,18.529,2001,7.4,,Taylor Hackford,7.7
1942,Best Cinematography,Reap the Wild Wind,tt0035244,"Victor Milner, William V. Skall",False,63617,8.059,51,6.4,,Cecil B. DeMille,6.6
1954,Best Cinematography,Rear Window,tt0047396,Robert Burks,False,567,31.191,6563,8.35,,Alfred Hitchcock,8.5
1954,Best Director,Rear Window,tt0047396,Alfred Hitchcock,False,567,31.191,6563,8.35,,Alfred Hitchcock,8.5
1940,Best Actor,Rebecca,tt0032976,Laurence Olivier,False,223,21.161,1777,7.9,,Alfred Hitchcock,8.1
1940,Best Actress,Rebecca,tt0032976,Joan Fontaine,False,223,21.161,1777,7.9,,Alfred Hitchcock,8.1
1940,Best Supporting Actress,Rebecca,tt0032976,Judith Anderson,False,223,21.161,1777,7.9,,Alfred Hitchcock,8.1
1940,Best Cinematography,Rebecca,tt0032976,George Barnes,True,223,21.161,1777,7.9,,Alfred Hitchcock,8.1
1940,Best Director,Rebecca,tt0032976,Alfred Hitchcock,False,223,21.161,1777,7.9,,Alfred Hitchcock,8.1
1940,Best Picture,Rebecca,tt0032976,Selznick International Pictures,True,223,21.161,1777,7.9,,Alfred Hitchcock,8.1
1994,Best Cinematography,Red,tt0111495,Piotr Sobocinski,False,110,23.987,1406,7.919,,Krzysztof Kieslowski,8.1
1994,Best Director,Red,tt0111495,Krzysztof Kieslowski,False,110,23.987,1406,7.919,,Krzysztof Kieslowski,8.1
1994,Best Original Screenplay,Red,tt0111495,"Krzysztof Piesiewicz, Krzysztof Kieslowski",False,110,23.987,1406,7.919,,Krzysztof Kieslowski,8.1
1981,Best Actor,Reds,tt0082979,Warren Beatty,False,18254,12.98,333,6.9,,Warren Beatty,7.3
1981,Best Supporting Actor,Reds,tt0082979,Jack Nicholson,False,18254,12.98,333,6.9,,Warren Beatty,7.3
1981,Best Actress,Reds,tt0082979,Diane Keaton,False,18254,12.98,333,6.9,,Warren Beatty,7.3
1981,Best Supporting Actress,Reds,tt0082979,Maureen Stapleton,True,18254,12.98,333,6.9,,Warren Beatty,7.3
1981,Best Cinematography,Reds,tt0082979,Vittorio Storaro,True,18254,12.98,333,6.9,,Warren Beatty,7.3
1981,Best Director,Reds,tt0082979,Warren Beatty,True,18254,12.98,333,6.9,,Warren Beatty,7.3
1981,Best Picture,Reds,tt0082979,"Warren Beatty, Producer",False,18254,12.98,333,6.9,,Warren Beatty,7.3
1981,Best Original Screenplay,Reds,tt0082979,"Warren Beatty, Trevor Griffiths",False,18254,12.98,333,6.9,,Warren Beatty,7.3
2000,Best Actress,Requiem for a Dream,tt0180093,Ellen Burstyn,False,641,19.654,10075,8.0,,Darren Aronofsky,8.3
1980,Best Actress,Resurrection,tt0081414,Ellen Burstyn,False,98864,3.337,42,6.5,,Daniel Petrie,7.1
1980,Best Supporting Actress,Resurrection,tt0081414,Eva Le Gallienne,False,98864,3.337,42,6.5,,Daniel Petrie,7.1
1983,Best Actor,"Reuben, Reuben",tt0084591,Tom Conti,False,31944,1.146,22,6.5,,Robert Ellis Miller,6.8
1983,Best Adapted Screenplay,"Reuben, Reuben",tt0084591,Julius J. Epstein,False,31944,1.146,22,6.5,,Robert Ellis Miller,6.8
1932,Best Cinematography,Reunion in Vienna,tt0024496,George J. Folsey,False,174116,1.864,4,6.8,,Sidney Franklin,6.0
1990,Best Actor,Reversal of Fortune,tt0100486,Jeremy Irons,True,38718,12.73,304,6.658,,Barbet Schroeder,7.2
1990,Best Director,Reversal of Fortune,tt0100486,Barbet Schroeder,False,38718,12.73,304,6.658,,Barbet Schroeder,7.2
1990,Best Adapted Screenplay,Reversal of Fortune,tt0100486,Nicholas Kazan,False,38718,12.73,304,6.658,,Barbet Schroeder,7.2
2008,Best Supporting Actor,Revolutionary Road,tt0959337,Michael Shannon,False,4148,34.2,3830,6.985,,Sam Mendes,7.3
1956,Best Actor,Richard III,tt0049674,Sir Laurence Olivier,False,43323,7.249,89,7.1,,Laurence Olivier,7.4
2019,Best Supporting Actress,Richard Jewell,tt3513548,Kathy Bates,False,292011,17.722,2515,7.43,,Clint Eastwood,7.5
1947,Best Supporting Actor,Ride the Pink Horse,tt0039768,Thomas Gomez,False,18871,5.167,63,7.2,,Robert Montgomery,7.2
1942,Best Original Screenplay,Road to Morocco,tt0035262,"Frank Butler, Don Hartman",False,31805,4.334,70,6.9,,David Butler,7.0
2002,Best Supporting Actor,Road to Perdition,tt0257044,Paul Newman,False,4147,20.302,3661,7.4,,Sam Mendes,7.7
2002,Best Cinematography,Road to Perdition,tt0257044,Conrad L. Hall,True,4147,20.302,3661,7.4,,Sam Mendes,7.7
1946,Best Original Screenplay,Road to Utopia,tt0038032,"Norman Panama, Melvin Frank",False,29021,4.475,41,6.6,,Hal Walker,7.1
1995,Best Supporting Actor,Rob Roy,tt0114287,Tim Roth,False,11780,13.707,642,6.702,,Michael Caton-Jones,6.9
1976,Best Actor,Rocky,tt0075148,Sylvester Stallone,False,1366,51.292,7940,7.8,,John G. Avildsen,8.1
1976,Best Supporting Actor,Rocky,tt0075148,Burgess Meredith,False,1366,51.292,7940,7.8,,John G. Avildsen,8.1
1976,Best Supporting Actor,Rocky,tt0075148,Burt Young,False,1366,51.292,7940,7.8,,John G. Avildsen,8.1
1976,Best Actress,Rocky,tt0075148,Talia Shire,False,1366,51.292,7940,7.8,,John G. Avildsen,8.1
1976,Best Director,Rocky,tt0075148,John G. Avildsen,True,1366,51.292,7940,7.8,,John G. Avildsen,8.1
1976,Best Picture,Rocky,tt0075148,"Irwin Winkler and Robert Chartoff, Producers",True,1366,51.292,7940,7.8,,John G. Avildsen,8.1
1976,Best Original Screenplay,Rocky,tt0075148,Sylvester Stallone,False,1366,51.292,7940,7.8,,John G. Avildsen,8.1
1954,Best Cinematography,Rogue Cop,tt0047424,John Seitz,False,30036,3.593,12,5.3,,Roy Rowland,6.6
2018,Best Actress,Roma,tt6155172,Yalitza Aparicio,False,426426,15.931,3909,7.645,,Alfonso Cuarón,7.7
2018,Best Supporting Actress,Roma,tt6155172,Marina de Tavira,False,426426,15.931,3909,7.645,,Alfonso Cuarón,7.7
2018,Best Cinematography,Roma,tt6155172,Alfonso Cuarón,True,426426,15.931,3909,7.645,,Alfonso Cuarón,7.7
2018,Best Director,Roma,tt6155172,Alfonso Cuarón,True,426426,15.931,3909,7.645,,Alfonso Cuarón,7.7
2018,Best Picture,Roma,tt6155172,"Gabriela Rodríguez and Alfonso Cuarón, Producers",False,426426,15.931,3909,7.645,,Alfonso Cuarón,7.7
2018,Best Original Screenplay,Roma,tt6155172,Written by Alfonso Cuarón,False,426426,15.931,3909,7.645,,Alfonso Cuarón,7.7
1953,Best Supporting Actor,Roman Holiday,tt0046250,Eddie Albert,False,804,26.838,2063,7.9,,William Wyler,8.0
1953,Best Actress,Roman Holiday,tt0046250,Audrey Hepburn,True,804,26.838,2063,7.9,,William Wyler,8.0
1953,Best Cinematography,Roman Holiday,tt0046250,"Frank Planer, Henri Alekan",False,804,26.838,2063,7.9,,William Wyler,8.0
1953,Best Director,Roman Holiday,tt0046250,William Wyler,False,804,26.838,2063,7.9,,William Wyler,8.0
1953,Best Picture,Roman Holiday,tt0046250,"William Wyler, Producer",False,804,26.838,2063,7.9,,William Wyler,8.0
2017,Best Actor,"Roman J. Israel, Esq.",tt6000478,Denzel Washington,False,413362,18.386,1282,6.344,,Dan Gilroy,6.5
1929,Best Actress,Romance,tt0021310,Greta Garbo,False,77412,2.852,15,6.3,,Clarence Brown,5.7
1929,Best Director,Romance,tt0021310,Clarence Brown,False,77412,2.852,15,6.3,,Clarence Brown,5.7
1936,Best Supporting Actor,Romeo and Juliet,tt0028203,Basil Rathbone,False,43879,6.902,30,6.2,,George Cukor,6.5
1936,Best Actress,Romeo and Juliet,tt0028203,Norma Shearer,False,43879,6.902,30,6.2,,George Cukor,6.5
1936,Best Picture,Romeo and Juliet,tt0028203,Metro-Goldwyn-Mayer,False,43879,6.902,30,6.2,,George Cukor,6.5
1968,Best Cinematography,Romeo and Juliet,tt0063518,Pasqualino De Santis,True,6003,20.926,679,7.4,,Franco Zeffirelli,7.6
1968,Best Director,Romeo and Juliet,tt0063518,Franco Zeffirelli,False,6003,20.926,679,7.4,,Franco Zeffirelli,7.6
1968,Best Picture,Romeo and Juliet,tt0063518,"Anthony Havelock-Allan and John Brabourne, Producers",False,6003,20.926,679,7.4,,Franco Zeffirelli,7.6
2015,Best Actress,Room,tt3170832,Brie Larson,True,264644,19.668,9229,8.013,,Lenny Abrahamson,8.1
2015,Best Director,Room,tt3170832,Lenny Abrahamson,False,264644,19.668,9229,8.013,,Lenny Abrahamson,8.1
2015,Best Picture,Room,tt3170832,"Ed Guiney, Producer",False,264644,19.668,9229,8.013,,Lenny Abrahamson,8.1
2015,Best Adapted Screenplay,Room,tt3170832,Screenplay by Emma Donoghue,False,264644,19.668,9229,8.013,,Lenny Abrahamson,8.1
1959,Best Actor,Room at the Top,tt0053226,Laurence Harvey,False,43103,5.605,126,6.8,,Jack Clayton,7.6
1959,Best Actress,Room at the Top,tt0053226,Simone Signoret,True,43103,5.605,126,6.8,,Jack Clayton,7.6
1959,Best Supporting Actress,Room at the Top,tt0053226,Hermione Baddeley,False,43103,5.605,126,6.8,,Jack Clayton,7.6
1959,Best Director,Room at the Top,tt0053226,Jack Clayton,False,43103,5.605,126,6.8,,Jack Clayton,7.6
1959,Best Picture,Room at the Top,tt0053226,"John Woolf and James Woolf, Producers",False,43103,5.605,126,6.8,,Jack Clayton,7.6
1968,Best Supporting Actress,Rosemary's Baby,tt0063522,Ruth Gordon,True,805,27.71,3977,7.8,,Roman Polanski,8.0
1935,Best Picture,Ruggles of Red Gap,tt0026955,Paramount,False,36006,5.427,73,7.062,,Leo McCarey,7.6
1985,Best Actor,Runaway Train,tt0089941,Jon Voight,False,11893,16.771,584,6.9,,Andrey Konchalovskiy,7.2
1985,Best Supporting Actor,Runaway Train,tt0089941,Eric Roberts,False,11893,16.771,584,6.9,,Andrey Konchalovskiy,7.2
1988,Best Supporting Actor,Running on Empty,tt0096018,River Phoenix,False,18197,11.025,311,7.5,,Sidney Lumet,7.6
1988,Best Original Screenplay,Running on Empty,tt0096018,Naomi Foner,False,18197,11.025,311,7.5,,Sidney Lumet,7.6
2023,Best Actor,Rustin,tt14160834,Colman Domingo,False,898713,11.504,182,6.6,,George C. Wolfe,6.5
1970,Best Supporting Actor,Ryan's Daughter,tt0066319,John Mills,True,38953,8.751,157,7.1,,David Lean,7.4
1970,Best Actress,Ryan's Daughter,tt0066319,Sarah Miles,False,38953,8.751,157,7.1,,David Lean,7.4
1970,Best Cinematography,Ryan's Daughter,tt0066319,Freddie Young,True,38953,8.751,157,7.1,,David Lean,7.4
1954,Best Actress,Sabrina,tt0047437,Audrey Hepburn,False,6620,24.806,1241,7.503,,Billy Wilder,7.6
1954,Best Cinematography,Sabrina,tt0047437,"Charles Lang, Jr.",False,6620,24.806,1241,7.503,,Billy Wilder,7.6
1954,Best Director,Sabrina,tt0047437,Billy Wilder,False,6620,24.806,1241,7.503,,Billy Wilder,7.6
1927,Best Actress,Sadie Thompson,tt0019344,Gloria Swanson,False,42538,2.437,32,6.8,,Raoul Walsh,7.2
1927,Best Cinematography,Sadie Thompson,tt0019344,George Barnes,False,42538,2.437,32,6.8,,Raoul Walsh,7.2
1943,Best Supporting Actor,Sahara,tt0036323,J. Carrol Naish,False,18783,10.554,133,7.214,,Zoltan Korda,7.5
1943,Best Cinematography,Sahara,tt0036323,Rudolph Maté,False,18783,10.554,133,7.214,,Zoltan Korda,7.5
1945,Best Original Screenplay,Salty O'Rourke,tt0038047,Milton Holmes,False,126381,2.776,7,5.2,,Raoul Walsh,6.3
1986,Best Actor,Salvador,tt0091886,James Woods,False,6106,14.181,358,7.0,,Oliver Stone,7.4
1986,Best Original Screenplay,Salvador,tt0091886,"Oliver Stone, Richard Boyle",False,6106,14.181,358,7.0,,Oliver Stone,7.4
1978,Best Actress,"Same Time, Next Year",tt0078199,Ellen Burstyn,False,37672,5.46,69,6.6,,Robert Mulligan,7.2
1978,Best Cinematography,"Same Time, Next Year",tt0078199,Robert Surtees,False,37672,5.46,69,6.6,,Robert Mulligan,7.2
1978,Best Adapted Screenplay,"Same Time, Next Year",tt0078199,Bernard Slade,False,37672,5.46,69,6.6,,Robert Mulligan,7.2
1950,Best Cinematography,Samson and Delilah,tt0041838,George Barnes,False,29993,29.187,217,6.5,,Cecil B. DeMille,6.8
1936,Best Actor,San Francisco,tt0028216,Spencer Tracy,False,43881,8.264,72,6.6,,W.S. Van Dyke,7.1
1936,Best Director,San Francisco,tt0028216,W. S. Van Dyke,False,43881,8.264,72,6.6,,W.S. Van Dyke,7.1
